ID,Gold,Silver,Bronze,nan
91861,0,0,0,1
19839,0,0,0,1
123513,0,0,0,1
117922,0,0,0,1
20755,0,0,0,1
70992,0,0,1,0
27181,0,0,0,1
58311,0,0,0,1
100071,0,0,0,1
33080,0,0,0,1
128739,0,0,1,0
34404,0,0,0,1
55731,0,0,0,1
122773,0,0,0,1
128965,0,0,0,1
133038,0,0,0,1
66397,0,0,0,1
129182,0,0,0,1
43392,0,0,0,1
114269,0,0,0,1
94548,0,0,0,1
105670,0,0,0,1
106417,0,0,0,1
92403,0,0,0,1
33738,0,0,0,1
130055,0,0,0,1
61248,0,0,0,1
31141,0,0,0,1
76189,0,0,0,1
23038,0,0,0,1
36978,0,0,0,1
73344,0,0,0,1
819,0,0,0,1
68343,0,0,0,1
6548,0,0,0,1
91528,1,0,0,0
127937,0,0,0,1
40149,0,0,0,1
24467,0,0,0,1
45736,0,0,0,1
81096,0,0,0,1
49902,0,0,0,1
113545,0,0,1,0
117166,0,0,0,1
111812,0,0,0,1
70912,0,0,1,0
71999,0,0,0,1
71639,0,0,0,1
49261,0,0,0,1
124043,0,0,0,1
109533,0,0,0,1
89915,0,0,0,1
64922,1,0,0,0
54459,0,0,0,1
129666,0,0,1,0
43622,0,1,0,0
106817,0,0,0,1
77412,0,0,0,1
98361,0,0,1,0
121084,0,0,1,0
31823,0,0,0,1
104220,0,0,0,1
15255,0,0,1,0
23723,0,0,0,1
86214,0,0,0,1
124287,0,0,0,1
12705,0,0,0,1
133702,0,0,0,1
13817,0,0,0,1
134295,0,0,0,1
66708,0,0,0,1
78414,0,0,0,1
61297,0,0,0,1
66402,0,0,1,0
36578,0,0,0,1
108511,0,0,0,1
17677,0,0,0,1
76150,0,0,0,1
95344,0,0,0,1
98709,0,0,0,1
19571,0,0,0,1
100836,0,0,0,1
87231,0,0,0,1
117613,0,0,0,1
128115,0,0,0,1
131207,0,0,0,1
59131,0,0,0,1
86620,0,0,0,1
17313,0,0,0,1
75029,0,1,0,0
61364,0,0,0,1
2628,0,0,0,1
62536,1,0,0,0
71328,1,0,0,0
51001,0,0,0,1
69041,0,0,0,1
91740,0,0,0,1
121821,0,0,0,1
83261,0,0,0,1
129710,0,0,0,1
23514,1,0,0,0
120414,0,0,0,1
98524,0,0,0,1
68432,0,0,0,1
125346,0,0,1,0
15679,0,0,0,1
1132,0,0,0,1
61445,0,0,0,1
10126,0,0,0,1
121917,0,0,0,1
128605,1,0,0,0
31178,0,0,0,1
25359,0,0,0,1
86191,0,0,0,1
102755,0,0,0,1
63919,0,0,0,1
47750,0,0,0,1
18459,1,0,0,0
14456,0,0,0,1
114166,0,0,0,1
40060,0,0,0,1
130105,0,0,0,1
101623,0,0,0,1
47514,0,1,0,0
49657,0,0,0,1
14079,0,0,0,1
15565,0,0,0,1
110047,0,0,0,1
27679,0,0,0,1
28410,0,0,0,1
80348,0,0,0,1
185,0,0,0,1
4825,0,0,0,1
47015,1,0,0,0
27545,0,1,0,0
8115,0,0,0,1
65854,0,0,1,0
69434,0,0,0,1
19353,0,0,0,1
23534,0,0,0,1
41285,0,0,0,1
49806,0,0,0,1
127611,0,0,0,1
8051,1,0,0,0
26271,0,0,0,1
15483,0,0,0,1
128603,0,0,0,1
14566,0,0,0,1
71321,0,0,0,1
81691,0,0,0,1
129993,0,0,0,1
33042,0,1,0,0
37475,0,0,0,1
7571,0,0,0,1
11113,0,0,0,1
116688,0,0,0,1
61677,0,0,0,1
27564,0,0,0,1
124349,0,0,0,1
52509,0,0,0,1
93571,0,0,0,1
26486,0,0,0,1
14266,0,1,0,0
32923,0,0,0,1
44005,0,0,0,1
124656,0,0,0,1
63310,0,0,0,1
127534,0,0,0,1
58172,0,0,0,1
72898,0,0,0,1
111501,0,0,0,1
101910,0,0,0,1
73948,0,0,0,1
39259,0,0,0,1
110627,0,0,0,1
47874,0,0,0,1
54579,0,0,0,1
117976,0,0,0,1
79312,0,0,0,1
23670,0,0,0,1
85975,0,0,0,1
72985,0,0,0,1
123018,0,0,0,1
6256,0,0,1,0
25814,0,0,0,1
49074,0,0,0,1
39492,0,0,0,1
79527,0,0,0,1
53240,0,0,0,1
22107,0,0,0,1
12558,0,0,0,1
29211,0,0,0,1
109934,1,0,0,0
6995,0,0,0,1
115827,0,0,0,1
94353,0,0,0,1
32801,0,0,0,1
40398,0,1,0,0
55649,0,0,0,1
70710,1,0,0,0
18251,0,0,0,1
106036,0,0,0,1
6658,0,0,0,1
76940,0,0,0,1
18385,0,0,1,0
14825,0,0,0,1
102490,0,0,0,1
4166,0,0,0,1
22009,0,0,0,1
114422,0,0,0,1
135395,0,0,0,1
74532,0,0,0,1
26894,0,0,0,1
73164,0,0,0,1
105842,0,0,0,1
64053,0,0,0,1
105374,0,0,0,1
97592,0,0,0,1
87950,0,0,0,1
21963,0,0,0,1
21190,0,0,0,1
121000,0,1,0,0
90356,0,0,0,1
90670,0,0,1,0
113625,1,0,0,0
78335,0,0,0,1
130418,0,1,0,0
107616,0,0,0,1
42736,0,0,0,1
45148,0,0,0,1
81206,0,0,0,1
68708,0,0,0,1
49424,0,0,0,1
16965,0,0,0,1
119421,0,0,0,1
64391,0,0,1,0
76215,0,0,0,1
8762,0,0,0,1
15085,0,0,0,1
39569,0,0,0,1
13387,1,0,0,0
24078,1,0,0,0
113020,0,0,0,1
85077,0,0,0,1
127009,0,0,0,1
63311,0,0,0,1
130299,0,0,0,1
2097,0,0,0,1
26816,0,0,0,1
131623,0,0,0,1
86497,0,0,0,1
41168,0,0,0,1
101178,0,0,0,1
134775,0,0,0,1
49315,0,0,0,1
97595,0,0,0,1
78613,0,0,0,1
113035,0,0,0,1
71285,1,0,0,0
81640,0,0,0,1
42400,0,0,0,1
36589,0,0,0,1
2090,0,0,0,1
62950,0,0,0,1
124258,0,1,0,0
51231,0,1,0,0
66109,0,0,0,1
131653,0,0,0,1
113144,0,0,0,1
21364,0,0,0,1
126320,0,0,0,1
124205,0,0,0,1
21598,0,0,0,1
72504,0,0,0,1
65329,0,0,0,1
103196,0,0,0,1
17951,0,0,0,1
71688,0,0,0,1
62067,0,0,1,0
87133,0,0,0,1
97038,0,0,0,1
109161,1,0,0,0
92170,0,0,0,1
32757,0,0,0,1
78746,0,0,1,0
72449,0,0,0,1
63865,0,0,0,1
14295,0,0,0,1
90911,1,0,0,0
48146,0,0,0,1
66633,0,0,0,1
42977,0,0,0,1
78775,0,0,0,1
40023,0,0,0,1
49287,0,0,0,1
80898,0,0,0,1
23902,0,0,0,1
104312,0,0,0,1
52137,0,0,0,1
46695,0,0,0,1
47718,0,0,0,1
50503,0,0,0,1
3129,0,0,0,1
134994,0,0,0,1
86254,0,0,0,1
3038,0,0,0,1
114710,0,0,0,1
56650,0,0,0,1
113798,0,0,0,1
80478,0,1,0,0
124300,0,0,0,1
120681,0,0,0,1
68788,1,0,0,0
26071,0,0,0,1
132229,0,0,0,1
31250,0,0,1,0
95439,0,0,0,1
19241,0,0,0,1
123443,0,0,0,1
123443,0,0,0,1
73939,0,0,0,1
95994,0,0,0,1
119241,0,0,0,1
117948,0,0,0,1
71792,0,0,0,1
43661,0,0,0,1
135474,0,0,0,1
112895,0,0,0,1
120354,0,0,0,1
37960,0,0,0,1
77839,0,0,0,1
33723,0,0,0,1
105323,0,0,0,1
36861,0,0,0,1
12136,0,0,0,1
101364,0,0,0,1
106334,0,0,0,1
36699,0,0,0,1
132313,0,0,0,1
68718,0,0,0,1
6360,0,0,0,1
102263,1,0,0,0
56800,0,0,0,1
28006,0,0,0,1
40362,0,0,0,1
10551,0,0,0,1
118488,0,1,0,0
11128,0,0,0,1
79569,0,0,0,1
63028,0,0,0,1
43253,0,0,0,1
8971,0,0,0,1
26456,0,0,0,1
118756,0,0,0,1
10020,0,0,0,1
98841,0,0,0,1
31910,0,0,0,1
80839,0,0,0,1
37956,0,0,0,1
117860,0,0,0,1
113156,0,0,0,1
109133,0,0,0,1
36720,0,0,0,1
25468,0,0,0,1
129248,0,0,0,1
68946,1,0,0,0
65806,0,0,0,1
125872,0,0,0,1
24258,0,0,0,1
81532,0,0,0,1
10075,0,0,0,1
130555,0,0,0,1
73879,0,0,0,1
46029,0,0,1,0
116505,0,0,0,1
34494,0,0,0,1
53722,0,0,0,1
56948,0,0,1,0
117921,0,0,0,1
56742,0,0,0,1
63272,0,0,0,1
39507,0,0,0,1
45058,0,0,0,1
98105,0,0,0,1
84590,0,0,0,1
35348,0,0,0,1
6343,1,0,0,0
80648,0,0,0,1
52434,0,0,0,1
24359,0,0,1,0
79570,0,0,0,1
133160,0,0,0,1
112350,0,0,1,0
66706,0,0,0,1
74815,0,0,0,1
81650,0,0,0,1
61237,0,0,0,1
106737,0,0,1,0
83855,0,0,0,1
78910,0,0,0,1
87717,0,0,0,1
66761,0,0,0,1
94698,0,0,0,1
88506,0,0,0,1
37059,0,0,0,1
52694,0,0,0,1
119922,0,0,0,1
49442,0,0,0,1
84873,0,0,0,1
124690,0,0,0,1
37584,0,0,0,1
46724,1,0,0,0
33397,0,0,0,1
66836,0,0,0,1
88944,0,0,0,1
116208,0,0,1,0
119622,0,0,0,1
26458,0,0,0,1
94984,0,0,0,1
91393,0,0,0,1
108740,0,0,0,1
82975,0,1,0,0
135241,0,1,0,0
129289,0,1,0,0
120689,0,0,0,1
101774,0,0,0,1
35526,0,0,0,1
41690,0,0,0,1
38347,0,0,0,1
96950,0,0,0,1
77218,0,0,0,1
22704,0,0,0,1
80792,0,0,0,1
4763,0,0,1,0
93668,0,0,0,1
18093,0,0,0,1
134949,0,0,0,1
72113,0,0,0,1
84910,0,0,0,1
78658,0,0,0,1
68014,0,0,0,1
80510,0,0,0,1
68863,0,0,0,1
125430,0,0,0,1
13996,1,0,0,0
52451,0,0,0,1
23457,0,0,1,0
118569,0,0,0,1
28421,0,0,0,1
33116,1,0,0,0
112089,0,0,0,1
122251,0,0,0,1
25814,0,0,0,1
42905,1,0,0,0
132981,0,0,0,1
72822,0,0,0,1
116360,0,1,0,0
20734,0,0,0,1
88603,1,0,0,0
125892,0,0,0,1
92384,0,1,0,0
110541,0,0,0,1
114990,0,0,0,1
36001,0,0,0,1
104095,0,0,0,1
21790,0,0,0,1
2423,0,0,0,1
38063,0,0,0,1
133279,0,0,0,1
106865,0,0,0,1
116536,0,0,0,1
66502,0,0,0,1
13079,0,1,0,0
18381,0,0,0,1
7407,0,0,0,1
52102,0,0,0,1
112731,0,0,0,1
57897,0,0,0,1
47073,1,0,0,0
40815,0,0,0,1
110542,0,0,0,1
90546,0,1,0,0
96089,0,0,0,1
70914,0,0,0,1
92437,0,0,0,1
119754,0,0,0,1
10559,0,0,0,1
19183,0,0,0,1
82832,0,0,0,1
62807,0,0,0,1
58051,0,0,0,1
68972,0,0,0,1
90593,0,0,0,1
94784,0,0,0,1
53736,0,0,0,1
135145,0,0,0,1
102225,0,0,0,1
89162,0,0,0,1
37597,0,0,1,0
47260,0,0,0,1
126686,0,0,0,1
120861,0,0,0,1
24658,0,0,0,1
125223,0,0,0,1
14824,0,0,0,1
125319,0,0,0,1
110391,0,0,0,1
21410,0,0,0,1
6459,0,0,0,1
120621,0,0,0,1
34151,0,0,1,0
117188,0,0,0,1
119424,1,0,0,0
67700,0,0,0,1
124146,0,0,1,0
61359,0,0,0,1
65462,0,0,0,1
101069,0,0,0,1
103658,0,0,0,1
60683,0,0,0,1
8577,0,0,0,1
117461,0,0,0,1
17755,1,0,0,0
118986,0,0,0,1
126522,0,0,0,1
37796,0,0,0,1
96734,0,0,0,1
105812,1,0,0,0
134733,0,0,0,1
113740,0,0,0,1
95153,0,0,0,1
100755,0,0,0,1
45069,0,0,0,1
90617,0,0,0,1
25240,0,0,0,1
58665,0,0,1,0
48603,0,0,0,1
53564,0,0,0,1
116370,0,0,0,1
98530,0,0,0,1
131480,0,0,0,1
33391,0,0,0,1
83746,0,0,0,1
129963,0,0,0,1
120785,0,0,0,1
29720,0,0,0,1
103383,0,0,0,1
111901,0,0,0,1
108865,0,0,0,1
123534,0,0,0,1
76264,0,0,0,1
128815,0,0,1,0
83460,0,0,0,1
77148,0,0,0,1
81752,0,0,0,1
78437,0,0,0,1
101881,0,0,0,1
69041,0,0,0,1
124685,0,0,0,1
135499,0,0,0,1
63575,0,0,0,1
104507,0,0,0,1
14236,0,1,0,0
10112,0,0,0,1
4130,0,0,0,1
102893,1,0,0,0
116262,0,0,0,1
58306,0,0,1,0
23531,0,0,0,1
63384,0,0,0,1
26396,0,0,0,1
74188,0,0,0,1
49875,0,0,0,1
12307,0,0,0,1
97063,0,1,0,0
42250,0,0,0,1
126924,0,0,0,1
134072,0,0,0,1
22347,0,0,1,0
114382,0,0,0,1
12575,0,0,0,1
20748,0,0,0,1
21155,0,0,0,1
98149,0,1,0,0
81228,0,0,0,1
109071,0,0,0,1
85792,0,0,0,1
100214,0,0,0,1
131464,0,0,0,1
111112,0,0,1,0
125770,0,0,0,1
56874,0,0,0,1
127370,0,0,0,1
108405,0,0,0,1
133405,0,0,0,1
63819,0,0,0,1
76014,0,0,0,1
73413,0,0,0,1
53247,0,0,0,1
62517,0,0,0,1
132811,1,0,0,0
1772,0,0,0,1
3881,0,0,0,1
36797,0,0,0,1
110084,0,0,0,1
63334,0,0,0,1
66453,0,0,0,1
23033,0,0,0,1
108394,0,0,0,1
89694,0,0,0,1
95269,0,0,0,1
59683,0,0,0,1
96534,0,0,0,1
134605,1,0,0,0
60279,0,0,0,1
99416,0,0,0,1
6597,0,0,0,1
63752,0,0,0,1
95400,0,0,0,1
44128,0,0,0,1
125586,0,0,0,1
125818,0,0,0,1
77255,0,0,0,1
11386,0,0,0,1
129070,0,0,1,0
65226,0,0,0,1
124153,1,0,0,0
134170,0,0,0,1
6557,0,0,0,1
54062,0,0,0,1
82463,0,0,0,1
64165,0,0,0,1
80424,0,0,0,1
44902,0,0,0,1
15517,0,0,0,1
50511,0,0,1,0
7303,1,0,0,0
75682,0,0,0,1
80389,0,0,0,1
15918,0,0,0,1
125647,0,0,0,1
31830,0,0,0,1
44686,0,0,0,1
93986,0,0,0,1
2736,0,0,0,1
71702,0,0,0,1
132707,0,0,0,1
21844,0,0,0,1
124279,0,0,1,0
135190,0,0,0,1
11239,0,0,0,1
44091,0,0,0,1
80873,0,0,0,1
28374,0,0,0,1
8051,0,0,0,1
121480,0,0,0,1
132551,0,1,0,0
76224,0,0,0,1
89755,0,0,0,1
56798,0,0,0,1
13167,0,0,0,1
129717,0,1,0,0
75197,0,0,0,1
25249,0,0,0,1
13273,0,0,0,1
57927,1,0,0,0
70957,0,0,0,1
74000,0,0,0,1
27708,0,0,0,1
59251,0,0,0,1
93572,0,0,0,1
67647,0,0,0,1
111434,0,0,0,1
122546,0,0,0,1
57459,0,0,0,1
79181,0,0,0,1
106511,0,0,0,1
6642,0,0,0,1
87299,0,0,0,1
16872,0,0,0,1
48146,0,0,0,1
112301,0,0,0,1
2253,0,0,0,1
10085,0,0,0,1
69971,0,0,0,1
94996,0,0,0,1
78839,0,0,0,1
81720,0,0,0,1
131345,0,0,0,1
43898,0,0,0,1
37315,0,0,0,1
79468,0,0,1,0
99805,1,0,0,0
51680,0,0,0,1
49948,0,0,0,1
98565,0,0,0,1
23328,0,0,0,1
132878,0,0,0,1
64534,0,1,0,0
96259,0,0,0,1
31827,0,0,0,1
134503,0,0,0,1
76388,0,0,0,1
116081,0,0,0,1
42305,0,0,0,1
15512,0,0,0,1
118371,0,0,0,1
20450,0,1,0,0
72310,0,0,0,1
126091,0,0,0,1
91740,0,0,0,1
26606,0,0,0,1
96795,0,0,0,1
132030,0,0,0,1
107527,0,0,0,1
100714,1,0,0,0
90677,0,0,0,1
21715,0,0,0,1
26852,0,0,0,1
85056,0,0,0,1
40582,0,0,0,1
102905,0,0,0,1
97229,0,0,0,1
124773,1,0,0,0
52932,0,0,0,1
101271,0,0,0,1
42509,0,0,0,1
34381,0,0,0,1
30258,0,0,0,1
65256,0,0,0,1
134284,0,0,0,1
39693,0,0,0,1
79671,0,0,0,1
19211,0,0,0,1
33641,0,0,0,1
9770,1,0,0,0
63144,0,0,0,1
25270,0,0,0,1
75705,0,0,0,1
5012,0,0,0,1
81339,0,0,0,1
72602,0,0,0,1
43608,0,0,0,1
34923,0,0,0,1
26878,0,0,0,1
2331,0,0,0,1
104379,0,0,0,1
5257,0,0,0,1
74443,0,0,0,1
120621,0,0,0,1
77654,1,0,0,0
30995,0,0,0,1
13930,0,0,0,1
84879,0,0,0,1
18320,0,0,0,1
25639,0,0,0,1
8052,0,0,0,1
78594,0,0,0,1
125027,0,0,0,1
19164,0,0,0,1
41918,0,0,0,1
86786,1,0,0,0
93945,0,0,0,1
17588,0,0,0,1
43696,0,0,0,1
135230,0,0,0,1
104127,0,0,0,1
47928,0,0,0,1
124043,0,0,0,1
81232,0,0,0,1
68934,0,0,0,1
29721,0,0,0,1
49205,0,1,0,0
93160,0,0,0,1
132854,0,0,0,1
93292,0,0,0,1
135111,0,0,0,1
62172,0,0,0,1
50228,0,1,0,0
47619,0,0,0,1
52333,0,0,0,1
128364,0,0,0,1
37164,0,0,0,1
109330,0,0,0,1
65060,0,0,0,1
135322,0,0,0,1
28353,0,0,0,1
102200,0,0,0,1
8920,0,0,0,1
62047,0,0,0,1
91189,0,0,0,1
23175,0,0,0,1
123743,0,0,0,1
70904,0,0,1,0
109324,0,0,0,1
66644,0,0,0,1
52598,0,0,0,1
40557,0,0,0,1
13813,0,0,0,1
93738,0,0,0,1
105685,0,0,0,1
32025,0,0,0,1
59988,0,0,0,1
57703,0,0,0,1
118346,0,0,0,1
133591,0,0,0,1
118239,0,0,0,1
20660,0,0,0,1
20277,0,1,0,0
112208,0,0,0,1
13708,0,0,0,1
11798,0,0,0,1
29103,0,0,0,1
17831,0,0,0,1
19916,0,0,0,1
55523,0,0,0,1
3549,0,0,0,1
82939,0,0,0,1
114826,0,0,0,1
56458,0,0,0,1
71364,0,0,0,1
44641,0,0,0,1
125042,0,0,1,0
35796,0,0,0,1
81416,0,0,0,1
67026,0,0,0,1
42090,0,0,0,1
38675,0,0,0,1
112658,0,0,0,1
96373,0,0,0,1
13290,0,0,0,1
131360,1,0,0,0
122603,0,0,0,1
64634,0,0,0,1
114036,0,0,0,1
54825,0,0,0,1
121534,0,0,0,1
62071,0,0,0,1
122390,1,0,0,0
33239,0,0,0,1
91743,0,0,0,1
15132,0,0,0,1
116086,0,0,0,1
35775,0,0,0,1
115602,0,0,0,1
57427,0,0,0,1
26104,0,0,0,1
4931,0,0,0,1
122316,0,0,0,1
68822,0,0,0,1
122062,0,0,0,1
57665,0,0,0,1
88696,0,0,0,1
25329,0,0,0,1
65224,0,0,0,1
117743,0,0,0,1
40633,0,0,0,1
69247,0,0,0,1
91817,0,0,0,1
23220,0,0,0,1
3185,0,0,0,1
133060,0,1,0,0
33453,0,0,0,1
24656,0,0,0,1
120935,0,0,0,1
90151,0,0,0,1
72549,0,0,0,1
64811,0,0,0,1
68361,0,0,0,1
66995,0,0,0,1
26508,0,0,0,1
43535,0,0,0,1
28110,0,0,0,1
53737,0,0,0,1
73936,0,0,0,1
26609,0,0,0,1
21439,0,0,1,0
46421,0,0,0,1
112584,0,0,0,1
23470,0,0,0,1
76271,0,0,0,1
119232,0,0,0,1
5239,0,0,0,1
48319,0,0,0,1
96856,0,0,0,1
115180,0,0,0,1
32401,0,0,0,1
56904,0,0,0,1
133763,0,0,0,1
134153,0,0,0,1
134263,0,0,0,1
36764,0,1,0,0
40196,0,0,0,1
134756,0,0,1,0
41811,0,0,0,1
35960,0,0,0,1
53280,0,0,0,1
106833,0,0,0,1
133772,0,0,0,1
77049,0,0,0,1
23290,0,0,0,1
12599,0,0,0,1
31462,0,0,0,1
95073,0,0,0,1
14935,0,0,1,0
77534,0,0,1,0
64738,0,0,0,1
108483,0,0,0,1
100924,0,0,0,1
76851,0,0,0,1
14181,0,0,1,0
90918,0,0,0,1
9201,0,0,0,1
71558,0,0,0,1
105248,0,0,0,1
31259,1,0,0,0
22025,0,0,0,1
30388,0,0,0,1
67112,0,0,0,1
20401,0,0,0,1
89154,0,0,0,1
88868,0,0,1,0
82379,0,0,1,0
15786,0,0,0,1
3510,0,0,0,1
52950,0,0,0,1
11547,0,0,0,1
90542,0,0,0,1
41360,0,0,1,0
24578,0,0,0,1
100104,0,0,0,1
98539,0,0,0,1
41801,0,0,0,1
16441,0,0,0,1
83543,0,0,1,0
59021,0,0,0,1
133045,0,0,0,1
53153,1,0,0,0
34141,1,0,0,0
10847,0,0,0,1
35912,0,0,0,1
122020,0,1,0,0
33405,0,0,0,1
1174,0,0,0,1
81653,0,0,0,1
129051,0,0,0,1
104292,0,0,0,1
111143,0,0,0,1
111888,0,0,0,1
74387,0,0,0,1
52612,0,0,0,1
20306,0,0,0,1
96893,0,0,0,1
45819,0,0,1,0
67839,1,0,0,0
84909,0,0,0,1
58703,0,0,0,1
72033,0,1,0,0
71329,0,0,0,1
103244,0,0,0,1
70390,0,0,0,1
100360,0,0,1,0
48640,0,0,0,1
116616,0,0,0,1
97142,0,0,0,1
128747,0,0,0,1
9434,1,0,0,0
101788,0,0,0,1
118885,0,0,0,1
86547,0,0,0,1
60908,0,1,0,0
118367,0,0,0,1
14007,0,0,0,1
36822,0,0,0,1
92130,0,0,0,1
55951,0,0,0,1
114223,0,1,0,0
36653,0,0,0,1
111016,0,0,0,1
122378,0,0,0,1
31164,0,0,0,1
103764,0,0,0,1
8613,0,0,0,1
17449,0,0,0,1
48034,0,0,0,1
104030,0,0,1,0
22798,0,0,0,1
42358,0,0,0,1
26062,0,1,0,0
16970,0,0,0,1
89587,0,0,0,1
133787,0,0,0,1
110064,0,0,0,1
57438,0,0,0,1
97773,0,0,0,1
86625,0,0,0,1
130287,0,0,0,1
87117,0,0,0,1
9196,0,0,0,1
70199,0,0,0,1
117995,0,0,0,1
62914,0,0,0,1
64480,0,0,0,1
116230,0,0,0,1
59821,0,0,0,1
29941,1,0,0,0
100865,1,0,0,0
22315,0,0,0,1
125597,0,0,0,1
62624,0,0,0,1
59459,1,0,0,0
63333,0,0,0,1
18763,0,0,0,1
116575,0,0,0,1
46877,0,0,0,1
88981,0,0,0,1
106911,0,0,0,1
34501,0,0,0,1
128592,0,0,0,1
33629,0,0,0,1
56296,1,0,0,0
43730,0,0,0,1
17499,0,0,1,0
56962,0,0,0,1
28051,0,0,0,1
61938,0,0,0,1
84256,0,0,0,1
84452,0,0,0,1
57888,0,0,0,1
70059,0,0,0,1
100018,0,0,0,1
97231,0,0,0,1
55450,0,0,0,1
115788,0,0,0,1
123551,0,0,0,1
56638,0,0,0,1
75868,0,0,0,1
60109,0,0,0,1
111419,0,0,0,1
112467,0,0,0,1
134061,0,0,0,1
45672,0,0,0,1
113446,0,0,0,1
101182,0,0,0,1
98970,0,0,0,1
80191,0,0,0,1
19626,0,0,0,1
64765,0,0,0,1
11619,0,0,0,1
131712,0,0,0,1
89419,0,0,0,1
121554,0,0,0,1
88905,0,0,0,1
103010,0,0,0,1
94382,0,0,0,1
78984,0,0,0,1
124764,0,0,0,1
59322,0,0,0,1
126136,0,0,0,1
9472,0,0,0,1
135311,0,0,0,1
24635,0,0,0,1
28124,0,0,0,1
89624,0,0,0,1
104852,0,0,0,1
76043,0,0,0,1
129962,0,0,0,1
8424,0,0,0,1
977,0,0,0,1
71101,0,0,0,1
82796,0,0,0,1
75356,0,0,0,1
80625,0,0,0,1
10322,0,0,0,1
115952,0,0,0,1
72352,0,0,0,1
85677,0,0,0,1
38921,0,0,0,1
55305,0,0,0,1
119046,0,0,0,1
27855,0,0,0,1
6720,0,0,0,1
64226,0,0,1,0
92807,0,0,0,1
134514,0,0,0,1
61957,0,0,0,1
11974,0,0,0,1
3685,0,0,0,1
40410,0,0,0,1
84064,0,0,0,1
69174,0,0,0,1
124120,0,0,0,1
47635,0,0,0,1
48486,0,0,0,1
105951,0,0,0,1
5913,0,0,0,1
99471,0,0,0,1
100358,0,0,0,1
125725,0,0,0,1
7217,0,0,0,1
108892,0,0,0,1
55526,0,0,0,1
54404,0,0,0,1
52801,0,0,0,1
65870,0,0,0,1
94738,0,0,0,1
69279,0,0,0,1
73163,0,0,0,1
127921,0,0,0,1
107265,0,0,0,1
36192,0,0,0,1
53156,0,0,0,1
96670,0,0,0,1
83875,0,0,0,1
4938,0,0,0,1
70966,0,0,0,1
107722,0,0,0,1
41116,0,0,0,1
62480,0,0,1,0
24649,0,0,0,1
28662,1,0,0,0
115354,0,0,0,1
73753,0,0,0,1
95402,1,0,0,0
23558,0,0,0,1
83500,0,0,0,1
121005,0,0,0,1
26138,0,0,0,1
102101,0,0,0,1
101910,0,0,0,1
90010,0,1,0,0
79971,0,0,0,1
52265,0,0,0,1
109592,0,0,0,1
11590,0,0,0,1
17217,0,0,0,1
114122,0,0,0,1
95270,0,0,0,1
26830,0,0,0,1
13767,0,0,1,0
106051,0,0,0,1
98865,0,0,0,1
66719,0,0,0,1
31452,0,0,0,1
61949,0,0,0,1
45205,0,0,0,1
38354,0,0,0,1
85054,0,0,0,1
125921,0,0,0,1
99311,0,0,0,1
122727,0,0,0,1
78876,0,0,0,1
117134,0,0,0,1
25189,0,0,0,1
112842,0,0,0,1
115411,0,0,0,1
20711,0,0,0,1
59826,0,0,0,1
15589,0,0,0,1
53126,0,0,0,1
93265,0,0,1,0
81548,0,0,0,1
114347,0,0,1,0
48179,0,0,0,1
21736,0,0,0,1
131924,0,0,0,1
96347,0,0,0,1
56012,0,0,0,1
14040,0,0,0,1
3281,0,0,0,1
104701,0,0,0,1
42598,0,0,1,0
80406,0,0,0,1
126236,0,1,0,0
37399,0,0,0,1
78449,0,1,0,0
135279,0,0,0,1
30141,0,0,0,1
101914,0,0,0,1
98724,0,1,0,0
36782,0,0,0,1
16022,0,0,0,1
99547,0,0,0,1
99982,0,0,0,1
5043,0,0,0,1
8074,0,0,0,1
63976,0,0,0,1
114946,0,0,1,0
28618,0,0,0,1
101341,0,1,0,0
80169,0,0,0,1
100594,0,0,0,1
119614,0,0,0,1
119105,0,0,0,1
81743,0,0,0,1
124700,0,0,0,1
13600,0,0,1,0
49311,0,0,0,1
60001,0,0,0,1
46002,0,0,0,1
89358,0,0,0,1
60614,0,0,0,1
75849,0,0,0,1
11880,0,0,0,1
12589,0,0,0,1
13589,1,0,0,0
116197,0,0,1,0
48079,0,0,0,1
16895,0,0,0,1
92276,0,0,0,1
12062,0,0,0,1
105735,0,0,0,1
102965,0,0,0,1
77358,0,0,1,0
37484,0,1,0,0
61723,0,0,0,1
128146,0,0,0,1
57877,0,0,0,1
97689,0,0,1,0
59084,0,0,0,1
87985,0,0,0,1
103080,0,0,0,1
130249,0,0,0,1
61257,0,0,0,1
83647,0,0,0,1
127769,0,0,0,1
17950,0,0,0,1
78881,0,0,0,1
101329,0,0,0,1
113221,0,0,0,1
82944,0,0,1,0
100604,0,0,0,1
39812,0,0,0,1
43595,0,0,0,1
124146,0,0,1,0
81109,0,0,1,0
11691,1,0,0,0
52945,0,0,0,1
56710,0,0,0,1
9255,0,0,0,1
57367,0,0,0,1
113678,0,0,1,0
97609,0,0,0,1
64200,0,0,0,1
13850,0,0,0,1
25405,0,0,0,1
75079,0,0,0,1
2036,0,0,0,1
117601,0,0,0,1
49442,0,1,0,0
77154,0,0,0,1
80044,0,0,0,1
128950,0,0,0,1
25574,0,0,0,1
24139,0,0,0,1
119185,0,0,0,1
105965,0,0,0,1
74603,0,0,0,1
123758,0,0,0,1
78425,0,0,0,1
75538,0,0,0,1
126524,0,0,0,1
41165,0,0,0,1
6725,0,0,0,1
27447,0,0,0,1
87974,0,0,0,1
17647,0,0,0,1
64678,0,0,0,1
46896,1,0,0,0
120176,0,0,0,1
74148,1,0,0,0
